Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.12382395042e+004,-1.55217135673e+002
+7.25212224722e+004,-1.55263492395e+002
+7.38273116442e+004,-1.55204409867e+002
+7.51569231572e+004,-1.54863461099e+002
+7.65104806427e+004,-1.55376901032e+002
+7.78884153618e+004,-1.55257570914e+002
+7.92911663423e+004,-1.55234555568e+002
+8.07191805189e+004,-1.55417278024e+002
+8.21729128755e+004,-1.55206393083e+002
+8.36528265901e+004,-1.55171433549e+002
+8.51593931825e+004,-1.55106145143e+002
+8.66930926644e+004,-1.55086366077e+002
+8.82544136923e+004,-1.55279995398e+002
+8.98438537235e+004,-1.55306221399e+002
+9.14619191741e+004,-1.55261047806e+002
+9.31091255809e+004,-1.55381330271e+002
+9.47859977652e+004,-1.55212658810e+002
+9.64930700003e+004,-1.55159182903e+002
+9.82308861817e+004,-1.55279299266e+002
+1.00000000000e+005,-1.55310322890e+002
